TRADE_AREA,is_chain,has_delivery,MCT_OPE_MONTHS,MCT_OPE_MONTHS_QUANTILE,MCT_OPE_MS_GRADE,RC_UNIT_PRICE_RATIO,RC_M1_SAA,RC_M1_TO_UE_CT,RC_M1_AV_NP_AT,M12_SME_RY_SAA_PCE_RT,M12_SME_BZN_SAA_PCE_RT,M12_SME_RY_ME_MCT_RAT,M12_SME_BZN_ME_MCT_RAT,DLV_SAA_RAT,DLV_SAA_RAT_LOG,M12_MAL_1020_RAT,M12_MAL_30_RAT,M12_MAL_40_RAT,M12_MAL_50_RAT,M12_MAL_60_RAT,M12_FME_1020_RAT,M12_FME_30_RAT,M12_FME_40_RAT,M12_FME_50_RAT,M12_FME_60_RAT,MCT_UE_CLN_REU_RAT,MCT_UE_CLN_NEW_RAT,RC_M1_SHC_RSD_UE_CLN_RAT,RC_M1_SHC_WP_UE_CLN_RAT,RC_M1_SHC_FLP_UE_CLN_RAT,INDUSTRY_SALES_RATIO_NORM,INDUSTRY_STORES_RATIO_NORM,LOYALTY_SCORE,LOYALTY_SCORE_DELTA,AGE30_GENDER_DIFF,RC_M1_SAA_roll3,RC_M1_SAA_mom,RC_M1_SAA_yoy,RC_M1_TO_UE_CT_roll3,RC_M1_TO_UE_CT_mom,RC_M1_TO_UE_CT_yoy,RC_M1_AV_NP_AT_roll3,RC_M1_AV_NP_AT_mom,RC_M1_AV_NP_AT_yoy,RC_UNIT_PRICE_RATIO_roll3,RC_UNIT_PRICE_RATIO_mom,RC_UNIT_PRICE_RATIO_yoy,DLV_SAA_RAT_roll3,DLV_SAA_RAT_mom,DLV_SAA_RAT_yoy,MCT_UE_CLN_REU_RAT_roll3,MCT_UE_CLN_REU_RAT_mom,MCT_UE_CLN_REU_RAT_yoy,MCT_UE_CLN_NEW_RAT_roll3,MCT_UE_CLN_NEW_RAT_mom,MCT_UE_CLN_NEW_RAT_yoy,RC_M1_SHC_RSD_UE_CLN_RAT_roll3,RC_M1_SHC_RSD_UE_CLN_RAT_mom,RC_M1_SHC_RSD_UE_CLN_RAT_yoy,RC_M1_SHC_WP_UE_CLN_RAT_roll3,RC_M1_SHC_WP_UE_CLN_RAT_mom,RC_M1_SHC_WP_UE_CLN_RAT_yoy,RC_M1_SHC_FLP_UE_CLN_RAT_roll3,RC_M1_SHC_FLP_UE_CLN_RAT_mom,RC_M1_SHC_FLP_UE_CLN_RAT_yoy,LOYALTY_SCORE_roll3,LOYALTY_SCORE_mom,LOYALTY_SCORE_yoy,LOYALTY_SCORE_DELTA_roll3,LOYALTY_SCORE_DELTA_mom,LOYALTY_SCORE_DELTA_yoy,CUST_REVISIT_TO_NEW_RATIO,CUST_FLOATING_TO_RESIDENT_RATIO,CUST_FLOATING_MINUS_RESIDENT,CUST_WORKER_TO_RESIDENT_RATIO,CUST_FEMALE_SHARE,CUST_FEMALE_TO_MALE_RATIO,CUST_YOUNG_SHARE,CUST_YOUNG_FOCUS_FLAG,MCT_UE_CLN_REU_RAT_vs_category,MCT_UE_CLN_REU_RAT_vs_trade_area,MCT_UE_CLN_NEW_RAT_vs_trade_area,RC_M1_SHC_RSD_UE_CLN_RAT_vs_category,RC_M1_SHC_RSD_UE_CLN_RAT_vs_trade_area,RC_M1_SHC_WP_UE_CLN_RAT_vs_category,RC_M1_SHC_WP_UE_CLN_RAT_vs_trade_area,RC_M1_SHC_FLP_UE_CLN_RAT_vs_category,RC_M1_SHC_FLP_UE_CLN_RAT_vs_trade_area,LOYALTY_SCORE_vs_category,LOYALTY_SCORE_vs_trade_area,FE_mid_aged_male_ratio
뚝섬,0,0,20,2,0.75,2,0.417,0.083,0.75,6.0,17.3,18.0,9.0,0.0,0.0,12.8402,25.562600000000003,11.6622,6.7146,2.1204,8.9598,17.8374,8.1378,4.6854,1.4796,45.19,3.87,20.4,28.4,51.2,82.62943880969434,93.61585379941316,41.32,41.32,7.7252,0.417,0.0,0.0,0.083,0.0,0.0,0.8056666666666666,0.0,0.0,2.0,0.0,0.0,0.0,,,45.28,-0.0004423800044238,-0.0312968917470525,6.483333333333337,-0.4684065934065934,-0.3788121990369182,20.5,-0.0642201834862385,0.4166666666666665,28.766666666666666,-0.0984126984126985,-0.2132963988919668,50.73333333333333,0.0963597430406852,0.0343434343434343,38.79666666666667,0.0893751647772211,0.0222662048490844,38.79666666666666,0.0893751647772211,0.0222662048490844,11.677002583979329,2.509803921568628,30.800000000000004,1.392156862745098,41.1,0.6977928692699491,65.2,1.0,12.7075344949532,21.066520844208576,-6.362823296524652,-11.15772683155219,3.083133070503269,11.20950251886591,7.76022121236409,-0.0517756873137216,-10.84335428286736,19.061544759825328,28.703866485013627,18.3768
성수,0,0,9,1,0.75,5,0.75,0.417,0.75,35.3,38.2,18.0,7.8,0.0,0.0,16.94055944055944,17.674825174825173,9.23076923076923,6.503496503496503,2.15034965034965,15.327172827172824,15.99150849150849,8.35164835164835,5.884115884115883,1.945554445554445,36.77,2.49,6.5,25.8,67.7,18.98204837927131,26.92569831111522,34.28,34.28,1.685,0.6386666666666666,0.2864493996569468,,0.417,0.0,,0.75,0.0,,4.666666666666667,-0.1666666666666666,,1.1333333333333333,-1.0,,37.24333333333333,-0.005678745267712,,4.966666666666667,-0.5856905158069883,,11.033333333333331,-0.4921875,,22.433333333333334,0.3507853403141361,,66.53333333333332,-0.0058737151248162,,32.276666666666664,0.1068776235066193,,32.276666666666664,0.1068776235066193,,14.76706827309237,10.415384615384616,61.2,3.969230769230769,47.49999999999999,0.9047619047619048,65.93406593406593,1.0,10.015367991832209,10.935794830383257,-6.926550779986615,-20.941992932485228,-10.733170637134368,10.338755894403803,6.9103206928253975,10.603237038081424,3.8228499443089694,18.33820334656835,19.095762949136727,15.734265734265733
미분류,1,1,16,2,0.75,2,0.417,0.083,0.75,21.8,27.8,17.1,8.6,10.7,2.459588842,10.54,17.338300000000004,14.176300000000005,6.9037,3.7417000000000007,9.46,15.561700000000004,12.7237,6.196300000000001,3.3583000000000003,34.42,5.32,30.96903096903097,6.793206793206793,62.23776223776224,49.99249127833099,50.00346556384723,29.1,29.1,1.7766,0.417,0.0,0.0,0.083,0.0,0.0,0.75,0.0,0.0,2.333333333333333,0.0,0.0,7.166666666666668,0.4266666666666665,-0.4952830188679246,34.34,0.0055506865322818,0.1178954205911011,6.256666666666663,-0.1568938193343897,-0.7158119658119657,29.623010323010323,0.1100011100011102,-0.0624829715738808,6.731068931068932,-0.0295418866847437,0.060377122877123,63.64592074592074,-0.0439667859022696,0.0276946194301566,28.08333333333333,0.0422636103151863,1.410936205468103,28.08333333333333,0.0422636103151863,1.410936205468103,6.469924812030075,2.009677419354839,31.26873126873127,0.2193548387096774,47.3,0.8975332068311195,52.900000000000006,1.0,1.937534494953205,3.317882288845155,-4.053467599942007,-0.5886958625212166,0.165673752640469,-10.397290687927295,-9.624306320454362,10.985986550448516,9.4586325678139,6.841544759825329,9.044430724823606,21.080000000000005
미분류,0,0,92,5,0.417,1,0.75,0.583,0.417,21.8,27.8,17.1,8.6,0.0,0.0,2.2197,3.733800000000001,3.6162,1.8669,3.2634,12.8803,21.6662,20.9838,10.8331,18.9366,13.64,5.45,12.5,12.5,75.0,49.99249127833099,50.00346556384723,8.19,8.190000000000001,-17.9324,0.6943333333333334,0.0,0.2864493996569468,0.583,0.0,0.0,0.417,0.0,0.0,1.0,0.0,0.0,0.0,,,14.68,-0.1284345047923322,0.0911999999999999,7.673333333333335,-0.1050903119868637,-0.4635826771653543,20.593093093093096,-0.5833333333333333,-0.4449999999999999,10.773273273273274,0.2613636363636364,0.2613636363636364,68.63363363363364,0.2481259370314841,0.1100000000000001,7.006666666666668,-0.143305439330544,2.5,7.006666666666668,-0.1433054393305438,2.500000000000001,2.5027522935779816,6.0,62.5,1.0,85.3,5.802721088435375,40.5,1.0,-13.114632008167796,-17.462117711154846,-3.923467599942007,-14.941992932485228,-18.303357216390506,-2.9612441055961973,-3.9175131136611534,17.90323703808142,22.22087033005166,-7.751796653431651,-11.865569275176396,5.4831
금남시장,0,0,116,5,0.25,2,0.417,0.083,0.75,6.3,12.0,18.0,8.9,0.0,0.0,9.765165165165165,11.644844844844847,6.372572572572572,9.123323323323325,8.894094094094095,11.556156156156158,13.78058058058058,7.541341341341343,10.796596596596595,10.525325325325326,35.0,6.64,58.3,3.0,38.7,82.80502737795439,82.98523669801077,28.36,28.36,-2.1336,0.417,0.0,0.0,0.083,0.0,0.0,0.75,0.0,0.0,3.0,-0.3333333333333333,0.0,0.0,,,34.553333333333335,0.0115606936416183,0.059642749016046,6.096666666666667,0.135042735042735,0.1710758377425043,58.78702035368702,0.0228070175438594,0.0,3.801001001001,-0.4444444444444445,-0.5161290322580645,37.41197864531198,0.0292553191489362,0.0901408450704226,28.456666666666667,-0.0135652173913043,0.0365497076023391,28.456666666666667,-0.0135652173913043,0.0365497076023391,5.271084337349397,0.6638078902229847,-19.599999999999994,0.0514579759862778,54.2,1.183406113537118,46.74674674674675,1.0,8.245367991832204,3.42472529841147,-1.4717097773471697,30.85800706751477,3.461363664343601,-12.461244105596196,-3.983906432544601,-18.396762961918576,0.5225427682010064,12.41820334656835,5.050631929046563,15.495895895895897
성수,0,0,11,1,0.75,6,0.75,0.583,0.75,64.2,52.1,18.0,7.8,0.0,0.0,8.98021978021978,14.597802197802196,8.14945054945055,6.171428571428572,1.7010989010989013,13.697102897102898,22.26533466533467,12.42997002997003,9.412987012987012,2.594605394605394,28.57,12.38,50.0,5.6,44.4,14.998382736871289,16.051914146431624,16.19,16.189999999999998,-7.6752,0.75,0.0,,0.6386666666666666,0.0,,0.6943333333333334,0.0,,2.6666666666666665,5.0,,3.333333333333333,,,27.62333333333333,0.0950555768493675,,10.910000000000004,-0.1865965834428383,,43.45098235098235,0.062632696390658,,7.531368631368632,-0.0498983050847459,,49.01764901764901,-0.0563821656050957,,16.713333333333335,0.489420423183073,,16.713333333333335,0.4894204231830725,,2.3077544426494345,0.888,-5.600000000000001,0.1119999999999999,60.400000000000006,1.5252525252525253,59.54045954045954,1.0,1.815367991832204,2.735794830383252,2.963449220013386,22.55800706751477,32.76682936286564,-9.861244105596198,-13.289679307174604,-12.69676296191858,-19.47715005569104,0.248203346568351,1.0057629491367257,14.320879120879123
왕십리,0,1,7,1,0.75,5,0.417,0.083,0.75,15.8,32.4,18.0,9.4,74.7,4.32677816,16.0686,15.0258,6.5886,6.0198,3.6972,17.8314,16.6742,7.3114,6.6802,4.1028,28.25,7.14,39.36063936063936,8.291708291708293,52.34765234765235,72.71677101864474,82.36490076935517,21.11,21.11,-1.6484,0.417,0.0,,0.083,0.0,,0.75,0.0,,3.6666666666666665,0.6666666666666667,,72.2,0.0289256198347107,,27.19,0.0340409956076135,,9.393333333333333,-0.2162458836443468,,42.84994284994284,-0.0747934418522653,,7.501974168640835,0.0619764850534083,,49.64808298141632,0.0543408204698527,,17.796666666666667,0.159253157605711,,17.796666666666667,0.159253157605711,,3.956582633053221,1.3299492385786802,12.987012987012989,0.2106598984771573,52.6,1.109704641350211,65.6,1.0,1.4953679918322038,0.6352216489207478,-2.112056368255465,11.918646428154132,0.8471161137460044,-7.169535813887904,-5.824880368198604,-4.749110614266229,4.977764254452609,5.168203346568349,4.863539501039501,12.6084
왕십리,0,1,186,6,0.083,1,0.583,0.417,0.583,39.5,39.6,16.2,9.4,0.4,0.336472237,5.9568,15.4224,9.0576,8.3232,2.04,8.6432,22.3776,13.142400000000002,12.0768,2.96,30.04,6.05,41.0,32.8,26.2,23.186932513920013,69.11373980546635,23.99,23.99,-6.9552,0.583,0.0,0.0,0.417,0.0,0.0,0.583,0.0,0.0,2.0,0.0,-0.75,1.4,-0.6363636363636364,,31.3,-0.0390275111964172,-0.0896969696969697,6.87,-0.0847201210287443,0.0940325497287521,45.751248751248745,-0.18,-0.1368421052631578,29.49104229104229,0.1388888888888888,0.2913385826771653,24.75770895770896,0.2358490566037736,-0.0332103321033211,24.43,-0.0267748478701825,-0.1266836548962504,24.43,-0.0267748478701825,-0.1266836548962504,4.965289256198347,0.6390243902439025,-14.8,0.7999999999999999,59.2,1.4509803921568627,52.400000000000006,1.0,-2.4424655050467976,2.425221648920747,-3.202056368255465,9.442273168447812,2.4864767531066434,15.60950251886591,18.6834113400931,-25.051775687313725,-21.16988809319974,1.7315447598253255,7.7435395010395,17.3808
왕십리,0,0,88,5,0.417,1,0.583,0.75,0.083,42.3,51.2,18.0,9.4,0.0,0.0,15.494187839755154,16.070804351896246,9.632244637780287,6.771834967332641,2.431031665207449,14.547608199469488,16.600722285773653,8.883822811633195,6.929949968128085,2.637793273023806,33.04,6.84,30.545062061521858,13.869400971397733,55.58553696708041,25.516369013238453,6.834091906753229,100.0,26.2,-0.48965,0.583,0.0,-0.3642311886586696,0.75,0.0,-0.1821155943293347,0.083,0.0,-0.9094874591057798,1.0,0.0,-0.5,0.0,,,33.04,0.0,0.0,6.84,0.0,0.0,30.545062061521858,0.0,0.0,13.869400971397733,0.0,0.0,55.58553696708041,0.0,0.0,100.0,0.0,,26.2,0.0,0.0,4.830409356725146,1.819787985865724,25.04047490555855,0.4540636042402826,49.59989653802823,0.98412291108594,62.713322676894535,1.0,0.5575344949532024,5.425221648920747,-2.412056368255465,-1.0126647700303302,-7.968461185371499,-3.321096509736355,-0.2471876885091646,4.333761279766684,8.215648873880667,77.74154475982533,83.7535395010395,16.404079605112926
뚝섬,0,0,29,2,0.583,5,0.583,0.417,0.583,37.1,41.2,18.0,9.0,0.0,0.0,11.679020979020978,14.987412587412583,7.214685314685314,4.265034965034966,1.7538461538461538,17.59170829170829,22.575024975024977,10.867232767232766,6.4242757242757245,2.6417582417582417,16.67,9.31,8.2,12.2,79.6,27.320772589700344,24.214472194626065,7.36,7.360000000000001,-7.5952,0.583,0.0,0.0,0.417,0.0,-0.2847341337907375,0.583,0.0,-0.2226666666666666,3.6666666666666665,0.0,0.0,0.0,,,17.776666666666667,-0.1008629989212511,-0.2000959692898272,8.296666666666665,0.2788461538461539,0.4731012658227849,11.8,-0.0120481927710844,-0.2814210526315791,13.233333333333334,-0.2694610778443114,-0.2872631578947369,74.96666666666665,0.0613333333333332,0.1137310924369747,9.48,-0.3463587921847246,-0.4931129476584022,9.48,-0.3463587921847244,-0.4931129476584021,1.7905477980665951,9.707317073170731,71.39999999999999,1.4878048780487805,60.1,1.506265664160401,66.83316683316683,1.0,-10.084632008167794,-7.45347915579142,-0.9228232965246512,-19.24199293248523,-9.11686692949673,-3.261244105596198,-8.439778787635909,22.503237038081416,17.556645717132632,-8.581796653431649,-5.256133514986375,11.47972027972028
성수,0,0,27,2,0.583,1,0.417,0.083,0.917,9.4,21.0,18.0,7.8,0.0,0.0,16.762837162837165,31.050149850149857,13.226373626373627,7.992407592407595,1.7682317682317683,6.913486513486515,12.805994005994007,5.454945054945056,3.296303696303697,0.7292707292707294,54.39,5.35,13.2,48.3,38.5,76.6836864357831,92.07021232354504,49.04,49.04,18.2624,0.417,0.0,0.0,0.083,0.0,0.0,0.917,0.0,0.2226666666666668,1.0,0.0,-0.5,0.0,,,54.333333333333336,0.004988913525499,-0.0628876636802204,5.53,-0.0497335701598579,0.3476070528967252,13.166666666666666,0.064516129032258,0.1092436974789914,44.76666666666667,0.2014925373134326,0.0757238307349665,42.06666666666666,-0.1877637130801687,-0.1087962962962963,48.803333333333335,0.0113425448546091,-0.0930275568707231,48.803333333333335,0.0113425448546091,-0.0930275568707231,10.166355140186916,2.916666666666667,25.3,3.659090909090909,29.200000000000006,0.4124293785310735,67.53246753246755,1.0,21.907534494953204,28.555794830383253,-4.066550779986615,-18.35772683155219,-4.0331706371343685,31.10950251886591,29.4103206928254,-12.751775687313724,-25.37715005569104,26.781544759825326,33.855762949136725,21.218781218781224
한양대,1,1,116,5,0.25,3,0.417,0.083,0.917,8.2,35.3,18.0,11.3,12.4,2.595254707,28.728000000000005,12.9276,5.2668,5.0008,1.2768,25.272,11.3724,4.6332,4.3992,1.1232,29.8,5.21,42.04204204204204,6.006006006006006,51.95195195195195,76.49943395790496,91.07270752951506,24.59,24.59,1.5552,0.417,0.0,0.0,0.083,0.0,0.0,0.917,0.0,0.0,2.6666666666666665,0.0,0.5,9.166666666666666,0.3478260869565219,0.6315789473684212,29.676666666666662,0.0033670033670034,0.1028867505551442,6.0,-0.1139455782312924,-0.0629496402877697,41.06786016786017,0.0930930930930928,0.0510510510510511,6.333503833503833,0.0930930930930928,-0.3610631908504249,52.598635998636006,-0.0730141906612497,0.0267184180227657,23.676666666666662,0.0323257766582703,0.1458527493010251,23.676666666666662,0.0323257766582703,0.1458527493010251,5.719769673704414,1.2357142857142855,9.909909909909906,0.1428571428571428,46.8,0.8796992481203005,78.30000000000001,1.0,-2.682465505046796,-1.1591145737067097,-2.7336726845412977,10.484315210489854,9.847767518657951,-11.184491475128082,-4.206648634391804,0.7001762646382232,-5.641118884266149,2.331544759825327,2.329095563139933,10.2676
뚝섬,0,0,51,3,0.583,5,0.417,0.25,0.75,8.6,20.4,18.0,9.0,0.0,0.0,13.439799999999998,20.7009,7.3062,2.4354,1.2177,16.3602,25.1991,8.8938,2.9646,1.4823,32.06,9.76,14.1,23.5,62.4,79.10091721923158,73.75412979691795,22.3,22.300000000000004,-4.4982,0.417,0.0,0.0,0.25,0.0,0.0,0.6386666666666666,0.2864493996569468,0.2864493996569468,2.6666666666666665,1.5,1.5,0.0,,,32.32666666666666,-0.0135384615384615,-0.0587199060481503,9.053333333333333,0.1830303030303031,0.2199999999999999,15.694239094239094,-0.1841560693641618,0.2702702702702702,28.323742923742927,-0.1832118055555557,-0.3128654970760234,55.98201798201799,0.156711111111111,0.1407678244972576,23.27333333333333,-0.0804123711340205,-0.1442824251726784,23.273333333333337,-0.0804123711340204,-0.1442824251726782,3.2848360655737707,4.425531914893617,48.3,1.6666666666666667,54.9,1.2172949002217297,75.69999999999999,1.0,-0.4224655050467945,7.93652084420858,-0.4728232965246519,-17.457726831552186,-3.21686692949673,6.309502518865912,2.860221212364092,11.148224312686274,0.3566457171326362,0.041544759825328,9.683866485013626,9.7416
미분류,0,0,51,3,0.583,1,0.75,0.75,0.25,21.8,27.8,17.1,8.6,0.0,0.0,0.288,0.5856,0.5856,2.3232,5.8176,2.712,5.5144,5.5144,21.8768,54.7824,13.64,4.55,59.82650314089142,6.580915345498055,33.592581513610526,49.99249127833099,50.00346556384723,9.09,9.09,-4.9288,0.8613333333333334,-0.1821155943293347,0.0,0.8056666666666666,-0.1821155943293347,0.0,0.639,-0.7273718647764449,-0.5711835334476844,1.3333333333333333,-0.5,0.0,0.0,,,14.866666666666664,-0.1817636472705459,-0.0454863540937717,5.133333333333335,-0.375,-0.4690781796966161,48.25495436834969,1.3824006150537609,-0.1145677535148069,8.414122534582598,-0.4552464519559944,-0.3359258151361053,43.33092309706772,-0.4651510619204307,0.4915106192043075,12.160000000000002,-0.4547090581883624,0.5891608391608392,9.733333333333334,-0.0319488817891374,0.5891608391608394,2.9978021978021983,0.5614999999999999,-26.233921627280893,0.1099999999999999,90.4,9.416666666666668,9.1,0.0,-13.114632008167796,-17.462117711154846,-4.823467599942007,32.38451020840619,29.02314592450092,-8.880328760098141,-9.8365977681631,-23.504181448308053,-19.18654815633781,-6.85179665343165,-10.965569275176396,2.9088
미분류,0,0,41,3,0.583,1,0.75,0.583,0.583,21.8,27.8,17.1,8.6,0.0,0.0,5.5912,16.87,10.6522,10.9896,4.097,6.0088,18.13,11.4478,11.8104,4.403,25.43,1.92,41.2,5.9,52.9,49.99249127833099,50.00346556384723,23.51,23.51,-1.26,0.6943333333333334,0.2864493996569468,0.2864493996569468,0.583,0.0,0.3980815347721822,0.6386666666666666,0.0,-0.2226666666666666,1.0,0.0,0.0,0.0,,,26.56,-0.0667889908256881,-0.1151704940848991,2.006666666666668,-0.0857142857142857,-0.3846153846153847,23.531468531468533,6.3645000000000005,-0.0615034168564919,19.15740925740926,-0.7875575539568346,-0.1917808219178081,57.31112221112222,-0.2061034482758622,0.084016393442623,24.55333333333333,-0.0652087475149104,-0.0823575331772052,24.55333333333333,-0.0652087475149104,-0.0823575331772052,13.244791666666668,1.2839805825242718,11.699999999999996,0.1432038834951456,51.8,1.074688796680498,46.6,1.0,-1.3246320081677965,-5.672117711154847,-7.453467599942007,13.758007067514775,10.3966427836095,-9.561244105596195,-10.517513113661154,-4.19676296191858,0.1208703300516589,7.568203346568351,3.454430724823606,21.6418
뚝섬,0,0,48,3,0.583,1,0.417,0.083,0.75,7.3,18.9,18.0,9.0,0.0,0.0,16.2032,26.8304,12.9888,7.9376,1.6399999999999997,8.4968,14.0696,6.8112,4.1624,0.86,46.43,5.4,13.1,40.5,46.4,82.52142873645542,93.84746898320356,41.03,41.03,12.7608,0.417,0.0,0.0,0.083,0.0,0.0,0.8613333333333334,-0.1821155943293347,0.0,1.0,0.0,0.0,0.0,,,46.373333333333335,0.0008622547962922,-0.0612616255560048,5.573333333333333,-0.0357142857142855,0.1464968152866244,11.866666666666667,0.2358490566037736,-0.0437956204379561,43.13333333333333,-0.1079295154185021,-0.175152749490835,45.0,0.0545454545454544,0.247311827956989,40.8,0.0058837950478058,-0.0831284916201117,40.8,0.0058837950478058,-0.0831284916201117,8.598148148148148,3.541984732824428,33.3,3.0916030534351147,34.4,0.524390243902439,65.6,1.0,13.947534494953205,22.306520844208578,-4.832823296524651,-18.457726831552183,-4.21686692949673,23.309502518865912,19.86022121236409,-4.851775687313726,-15.643354282867364,18.77154475982533,28.413866485013628,20.9264
한양대,1,1,94,5,0.417,2,0.25,0.083,0.917,2.8,20.3,18.0,11.3,7.6,2.151762203,25.899999999999995,12.7946,5.853399999999999,5.490799999999999,1.7612,24.1,11.905399999999998,5.446599999999999,5.1092,1.6387999999999996,31.05,5.16,40.6,6.0,53.4,88.52205253794793,97.93221357114804,25.89,25.89,0.8892,0.25,0.0,-0.4004796163069544,0.083,0.0,0.0,0.917,0.0,0.0,2.0,0.0,-0.3333333333333333,5.599999999999999,0.4339622641509433,2.3043478260869565,30.62,0.020374630299047,0.0777507809788269,6.13,-0.1134020618556701,-0.1041666666666666,39.44614614614614,0.0330788804071247,0.0895603217158178,7.202602602602603,-0.2307692307692307,-0.0615625000000001,53.351251251251256,0.0094517958412099,-0.0522446808510639,24.49,0.0520113774888257,0.1232104121475055,24.49,0.0520113774888257,0.1232104121475055,6.017441860465116,1.315270935960591,12.799999999999995,0.147783251231527,48.2,0.9305019305019304,74.69999999999999,1.0,-1.432465505046796,0.0908854262932905,-2.7836726845412976,9.042273168447814,8.405725476615913,-11.190497481134088,-4.21265464039781,2.148224312686274,-4.193070836218098,3.631544759825328,3.629095563139934,11.344199999999997
미분류,0,1,73,4,0.417,1,0.583,0.417,0.583,21.8,27.8,17.1,8.6,0.8,0.587786665,8.920800000000002,14.716800000000005,10.836000000000002,9.4248,6.501600000000001,8.779200000000001,14.483200000000002,10.664,9.275200000000002,6.3984,34.08,6.56,49.4,19.3,31.3,49.99249127833099,50.00346556384723,27.52,27.52,0.2336,0.5276666666666666,0.3980815347721822,0.0,0.417,0.0,0.0,0.583,0.0,0.0,1.6666666666666667,0.0,-0.75,1.2333333333333345,-0.5789473684210527,-0.4285714285714285,34.92333333333334,-0.030992323002559,0.1735537190082643,6.31,0.0123456790123455,-0.061516452074392,49.01368034701368,0.2036731707317072,0.5060975609756098,16.339739739739738,0.0042031250000003,-0.0765550239234449,34.646579913246576,-0.212375314861461,-0.323974082073434,28.613333333333333,-0.0407807598466365,0.2480725623582766,28.613333333333333,-0.0407807598466365,0.2480725623582766,5.195121951219512,0.6336032388663968,-18.1,0.3906882591093117,49.6,0.984126984126984,46.90000000000001,1.0,7.325367991832202,2.9778822888451515,-2.813467599942008,21.95800706751477,18.596642783609497,3.8387558944038034,2.882486886338846,-25.79676296191857,-21.47912966994834,11.57820334656835,7.464430724823604,20.260800000000003
미분류,0,0,38,3,0.583,1,0.75,0.75,0.417,21.8,27.8,17.1,8.6,0.0,0.0,11.153246753246751,21.07272727272727,10.857142857142856,4.49090909090909,1.8259740259740256,11.424175824175824,21.58461538461538,11.12087912087912,4.599999999999999,1.87032967032967,12.57,1.8,16.683316683316683,16.683316683316683,66.63336663336665,49.99249127833099,50.00346556384723,10.77,10.77,-0.5124,0.639,0.7985611510791368,0.0,0.639,0.7985611510791368,0.0,0.5276666666666666,-0.2847341337907375,0.0,1.0,0.0,0.0,0.0,,,12.966666666666669,0.0563025210084033,0.1314131413141315,22.596666666666668,-0.9688257706962244,-0.6762589928057554,11.627772227772226,1.9268976637397688,-0.2436503425902719,15.394438894438894,-0.0186284303931363,-0.5719060939060939,72.97778887778888,-0.1379900823626565,0.7098121878121881,-9.63,-1.2349476439790577,0.9405405405405404,-9.63,-1.2349476439790577,0.9405405405405404,6.983333333333333,3.994011976047905,49.950049950049966,1.0,50.59999999999999,1.0242914979757085,65.23476523476523,1.0,-19.9124655050468,-18.532117711154847,-7.573467599942007,-14.874410148235503,-14.12004053307382,-0.507180797817405,0.2658035696555281,15.381590946052924,13.854236963418307,-11.488455240174671,-9.285569275176396,15.348051948051946
한양대,0,1,11,1,0.75,2,0.417,0.083,0.917,4.1,25.3,18.0,11.3,20.6,3.072693315,25.481418581418584,7.902197802197803,3.803196803196803,4.437062937062937,0.6761238761238761,34.758341658341664,10.77912087912088,5.187812187812188,6.052447552447553,0.9222777222777224,46.4,5.49,41.64164164164164,14.514514514514516,43.84384384384384,87.85435390338007,97.75604740891345,40.91,40.91,-2.8798,0.3056666666666667,0.6679999999999999,,0.083,0.0,,0.917,0.0,,2.0,0.0,,17.466666666666665,0.1638418079096046,,46.16666666666666,0.0051993067590987,,6.863333333333333,-0.1475155279503105,,38.71388054721388,0.1224162167558393,,15.071504838171506,-0.087137451917326,,46.21461461461462,-0.0671522586416203,,39.303333333333335,0.0299597180261832,,39.303333333333335,0.0299597180261832,,8.451730418943534,1.0528846153846154,2.2022022022022014,0.3485576923076923,57.7,1.3640661938534278,78.92107892107893,1.0,13.917534494953202,15.440885426293288,-2.453672684541297,10.083914810089452,9.447367118257551,-2.675982966619572,4.3018598741167065,-7.407931843469882,-13.749226992374254,18.651544759825324,18.64909556313993,8.24025974025974
한양대,1,0,3,1,0.917,1,0.083,0.083,0.917,6.3,31.0,18.0,11.3,0.0,0.0,29.177200000000003,4.956900000000001,2.0553000000000003,3.5061,0.6045,43.22280000000001,7.343100000000001,3.0447000000000006,5.1939,0.8955000000000001,50.83,15.16,21.4,8.3,70.3,98.44858258438649,99.5003812120232,35.67,35.67,-2.3862,0.083,0.0,,0.083,0.0,,0.917,0.0,,1.6666666666666667,-0.5,,0.0,,,47.98666666666666,0.0502066115702479,,25.41,-0.3559898045879354,,20.33333333333333,0.0388349514563104,,7.5,0.1216216216216217,,72.16666666666667,-0.0236111111111111,,22.576666666666668,0.4348350764279969,,22.576666666666668,0.4348350764279969,,3.3529023746701845,3.2850467289719627,48.9,0.3878504672897196,59.7,1.4813895781637714,84.70000000000002,1.0,18.3475344949532,19.870885426293288,7.216327315458702,-10.15772683155219,-10.79427452338409,-8.890497481134087,-1.9126546403978093,19.04822431268628,12.7069291637819,13.411544759825327,13.409095563139935,5.561400000000001
